system;version;release;FileName;JNINativeFlag;Smelly;excessiveInterlangCommunication;Toomuchclustring;ToomuchScattering;UnusedMethodDeclaration;UnusedMethodImplementation;UnusedParameter;AssumingSafeReturnValue;ExcessiveObjects;NotHandlingExceptions;NotCachingObjects;NotSecuringLibraries;HardCodingLibraries;NotUsingRelativePath;MemoryManagementMismatch;LocalReferencesAbuse;CLOC;PrevFixing;CodeChurn;InducingFlag;Inducing;LOC
conscrypt;conscrypt-2.1.0;04/03/2019;testing/src/main/java/org/conscrypt/tlswire/handshake/EllipticCurvesHelloExtension.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5107;1;0;1;1;54
conscrypt;conscrypt-2.1.0;04/03/2019;testing/src/main/java/org/conscrypt/tlswire/handshake/HandshakeMessage.java;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5107;1;0;1;1;58
conscrypt;conscrypt-2.1.0;04/03/2019;testing/src/main/java/org/conscrypt/tlswire/handshake/HelloExtension.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5107;1;0;1;1;103
conscrypt;conscrypt-2.1.0;04/03/2019;testing/src/main/java/org/conscrypt/tlswire/record/TlsProtocols.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5107;1;0;1;1;27
conscrypt;conscrypt-2.1.0;04/03/2019;testing/src/main/java/org/conscrypt/tlswire/record/TlsRecord.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5107;1;0;1;1;38
conscrypt;conscrypt-2.1.0;04/03/2019;testing/src/main/java/org/conscrypt/tlswire/util/IoUtils.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5107;1;0;1;1;52
conscrypt;conscrypt-2.1.0;04/03/2019;testing/src/main/java/org/conscrypt/tlswire/util/TlsProtocolVersion.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5107;1;0;1;1;90
conscrypt;conscrypt-2.1.0;04/03/2019;testing/src/main/java/tests/net/DelegatingSSLSocketFactory.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81
conscrypt;conscrypt-2.1.0;04/03/2019;testing/src/main/java/tests/net/DelegatingSocketFactory.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66
conscrypt;conscrypt-2.1.0;04/03/2019;testing/src/main/java/tests/util/Pair.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98
conscrypt;conscrypt-2.1.0;04/03/2019;testing/src/main/java/tests/util/ServiceTester.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213
java-smt;java-smt-0.1;11/27/2015;lib/native/source/libmathsat5j/includes/defines.h;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370
java-smt;java-smt-0.1;11/27/2015;lib/native/source/libmathsat5j/optimization.c;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192
java-smt;java-smt-0.1;11/27/2015;lib/native/source/libmathsat5j/org_sosy_1lab_java_1smt_solvers_mathsat5_Mathsat5NativeApi.c;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1344
java-smt;java-smt-0.1;11/27/2015;lib/native/source/libmathsat5j/versions.c;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6627;3;0;1;1;8
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/PackageSanityTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/SolverContextFactory.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7017;6;0;1;2;390
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/api/ArrayFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6627;3;0;1;1;31
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/api/ArrayFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7017;6;0;1;2;82
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/api/BasicProverEnvironment.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/api/BitvectorFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7017;5;0;1;2;26
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/api/BooleanFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;1;0;1;2;26
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/api/BooleanFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7017;6;0;1;2;200
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/api/FloatingPointFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/api/FloatingPointFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7951;46;0;1;9;217
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/api/FloatingPointRoundingMode.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7017;5;0;1;2;30
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/api/FloatingPointRoundingModeFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7401;19;0;1;5;29
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/basicimpl/AbstractSolverContext.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/basicimpl/AbstractUFManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/logging/LoggingInterpolatingProverEnvironment.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/logging/LoggingSolverContext.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/solvers/cvc4/CVC4BitvectorFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/solvers/cvc4/CVC4BooleanFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/solvers/cvc4/CVC4SLFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5BitvectorFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/solvers/mathsat5/package-info.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/solvers/smtinterpol/SmtInterpolArrayFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7017;6;0;1;2;66
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/solvers/z3/Z3FloatingPointFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;293
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/test/BooleanFormulaSubjectTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9946;2;0;1;3;243
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/test/SolverBasedTest0.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;125;1;1;296
java-smt;java-smt-0.1;11/27/2015;src/org/sosy_lab/java_smt/test/SolverFormulaIOTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;65;1;1;420
java-smt;java-smt-0.3;02/19/2016;lib/native/source/libmathsat5j/includes/defines.h;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2072;1;86;1;1;341
java-smt;java-smt-0.3;02/19/2016;lib/native/source/libmathsat5j/optimization.c;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;65;1;1;135
java-smt;java-smt-0.3;02/19/2016;lib/native/source/libmathsat5j/org_sosy_1lab_java_1smt_solvers_mathsat5_Mathsat5NativeApi.c;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;65;1;1;1344
java-smt;java-smt-0.3;02/19/2016;lib/native/source/libmathsat5j/versions.c;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;123;1;1;8
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/PackageSanityTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;125;1;1;33
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/SolverContextFactory.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;65;1;1;390
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/api/ArrayFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;65;1;1;31
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/api/ArrayFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;123;1;1;82
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/api/BasicProverEnvironment.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;125;1;1;147
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/api/BitvectorFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/api/BooleanFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;65;1;1;26
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/api/BooleanFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;65;1;1;200
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/api/FloatingPointFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;123;1;1;26
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/api/FloatingPointFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;125;1;1;217
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/api/FloatingPointRoundingMode.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;65;1;1;30
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/api/FloatingPointRoundingModeFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;65;1;1;29
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/basicimpl/AbstractSolverContext.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/basicimpl/AbstractUFManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/logging/LoggingInterpolatingProverEnvironment.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;3;0;1;2;70
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/logging/LoggingSolverContext.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;80
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/solvers/cvc4/CVC4BitvectorFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;225
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/solvers/cvc4/CVC4BooleanFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;168
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/solvers/cvc4/CVC4SLFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1674;2;0;1;2;61
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5BitvectorFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2051;2;0;1;2;232
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/solvers/mathsat5/package-info.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;125;1;1;25
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/solvers/smtinterpol/SmtInterpolArrayFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;65;1;1;66
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/solvers/z3/Z3FloatingPointFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;293
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/test/BooleanFormulaSubjectTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4525;1;45;1;1;243
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/test/SolverBasedTest0.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296
java-smt;java-smt-0.3;02/19/2016;src/org/sosy_lab/java_smt/test/SolverFormulaIOTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;420
java-smt;java-smt-0.5;03/06/2016;lib/native/source/libmathsat5j/includes/defines.h;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6661;3;3;1;2;341
java-smt;java-smt-0.5;03/06/2016;lib/native/source/libmathsat5j/optimization.c;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135
java-smt;java-smt-0.5;03/06/2016;lib/native/source/libmathsat5j/org_sosy_1lab_java_1smt_solvers_mathsat5_Mathsat5NativeApi.c;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7051;5;3;1;3;1344
java-smt;java-smt-0.5;03/06/2016;lib/native/source/libmathsat5j/versions.c;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6661;3;3;1;2;8
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/PackageSanityTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;33
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/SolverContextFactory.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;3;0;1;2;390
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/api/ArrayFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;31
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/api/ArrayFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;82
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/api/BasicProverEnvironment.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;147
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/api/BitvectorFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;26
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/api/BooleanFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;26
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/api/BooleanFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;200
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/api/FloatingPointFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;26
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/api/FloatingPointFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;217
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/api/FloatingPointRoundingMode.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/api/FloatingPointRoundingModeFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;29
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/basicimpl/AbstractSolverContext.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;123;1;1;109
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/basicimpl/AbstractUFManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;125;1;1;95
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/logging/LoggingInterpolatingProverEnvironment.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;125;1;1;70
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/logging/LoggingSolverContext.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/solvers/cvc4/CVC4BitvectorFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23234;24;352;1;29;225
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/solvers/cvc4/CVC4BooleanFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4525;1;132;1;1;168
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/solvers/cvc4/CVC4SLFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4525;1;68;1;1;61
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5BitvectorFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/solvers/mathsat5/package-info.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/solvers/smtinterpol/SmtInterpolArrayFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;3;0;1;2;66
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/solvers/z3/Z3FloatingPointFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;293
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/test/BooleanFormulaSubjectTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/test/SolverBasedTest0.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296
java-smt;java-smt-0.5;03/06/2016;src/org/sosy_lab/java_smt/test/SolverFormulaIOTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2072;1;86;1;1;420
java-smt;java-smt-0.60;06/11/2016;lib/native/source/libmathsat5j/includes/defines.h;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;123;1;1;341
java-smt;java-smt-0.60;06/11/2016;lib/native/source/libmathsat5j/optimization.c;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;125;1;1;135
java-smt;java-smt-0.60;06/11/2016;lib/native/source/libmathsat5j/org_sosy_1lab_java_1smt_solvers_mathsat5_Mathsat5NativeApi.c;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;65;1;1;1344
java-smt;java-smt-0.60;06/11/2016;lib/native/source/libmathsat5j/versions.c;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;65;1;1;8
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/PackageSanityTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;123;1;1;33
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/SolverContextFactory.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;125;1;1;390
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/api/ArrayFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/api/ArrayFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/api/BasicProverEnvironment.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/api/BitvectorFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4525;1;32;1;1;26
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/api/BooleanFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/api/BooleanFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3092;6;89;1;7;200
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/api/FloatingPointFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24952;24;738;1;41;26
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/api/FloatingPointFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4525;1;132;1;1;217
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/api/FloatingPointRoundingMode.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4690;5;120;1;3;30
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/api/FloatingPointRoundingModeFormula.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4525;1;32;1;1;29
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/basicimpl/AbstractSolverContext.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7128;5;10;1;4;109
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/basicimpl/AbstractUFManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;1;0;1;2;95
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/logging/LoggingInterpolatingProverEnvironment.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;70
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/logging/LoggingSolverContext.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;80
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/solvers/cvc4/CVC4BitvectorFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2051;2;0;1;2;225
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/solvers/cvc4/CVC4BooleanFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2051;2;0;1;2;168
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/solvers/cvc4/CVC4SLFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5BitvectorFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;123;1;1;232
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/solvers/mathsat5/package-info.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/solvers/smtinterpol/SmtInterpolArrayFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;1;125;1;1;66
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/solvers/z3/Z3FloatingPointFormulaManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4816;13;282;1;4;293
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/test/BooleanFormulaSubjectTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/test/SolverBasedTest0.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9693;19;520;1;25;296
java-smt;java-smt-0.60;06/11/2016;src/org/sosy_lab/java_smt/test/SolverFormulaIOTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6738;3;10;1;3;420
java-smt;java-smt-1.0.1;8/25/2016;lib/native/source/libmathsat5j/includes/defines.h;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;355
java-smt;java-smt-1.0.1;8/25/2016;lib/native/source/libmathsat5j/optimization.c;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;137
java-smt;java-smt-1.0.1;8/25/2016;lib/native/source/libmathsat5j/org_sosy_1lab_java_1smt_solvers_mathsat5_Mathsat5NativeApi.c;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;1319
java-smt;java-smt-1.0.1;8/25/2016;lib/native/source/libmathsat5j/versions.c;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8285;2;0;1;2;8
